Date-time,Day of year,Hour of day,F10.7 index (sfu),Solar wind speed (km/s),Bz index (nT),Dst index (nT),VTEC 10E 40N (TECU)
2019-05-16 16:00:00,136,16,75.3,447,4.0,-7,16.6
2019-05-16 17:00:00,136,17,75.3,476,3.1,1,17.7
2019-05-16 18:00:00,136,18,75.3,469,-2.9,0,18.3
2019-05-16 19:00:00,136,19,75.3,460,0.4,-3,17.4
2019-05-16 20:00:00,136,20,75.3,450,-3.3,-7,14.9
2019-05-16 21:00:00,136,21,75.3,455,0.4,-9,12.4
2019-05-16 22:00:00,136,22,75.3,457,1.0,-6,11.2
2019-05-16 23:00:00,136,23,75.3,472,-0.3,-10,9.5
2019-05-17 00:00:00,137,0,73.8,477,5.3,-9,8.4
2019-05-17 01:00:00,137,1,73.8,480,4.0,2,7.8
2019-05-17 02:00:00,137,2,73.8,479,4.5,-1,7.2
2019-05-17 03:00:00,137,3,73.8,473,4.4,-4,6.0
2019-05-17 04:00:00,137,4,73.8,469,4.4,0,6.8
2019-05-17 05:00:00,137,5,73.8,467,4.4,1,9.4
2019-05-17 06:00:00,137,6,73.8,467,3.5,3,11.6
2019-05-17 07:00:00,137,7,73.8,472,1.2,-1,12.8
2019-05-17 08:00:00,137,8,73.8,475,0.8,-3,12.6
2019-05-17 09:00:00,137,9,73.8,480,1.1,-3,12.7
2019-05-17 10:00:00,137,10,73.8,475,0.8,-3,13.0
2019-05-17 11:00:00,137,11,73.8,471,0.1,-5,12.9
2019-05-17 12:00:00,137,12,73.8,457,-0.9,-7,12.5
2019-05-17 13:00:00,137,13,73.8,456,-1.0,-10,12.1
2019-05-17 14:00:00,137,14,73.8,449,-0.9,-9,12.3
2019-05-17 15:00:00,137,15,73.8,445,0.0,-7,13.1
2019-05-17 16:00:00,137,16,73.8,445,0.8,-4,14.9
2019-05-17 17:00:00,137,17,73.8,446,1.0,-2,16.4
2019-05-17 18:00:00,137,18,73.8,427,2.0,-1,18.0
2019-05-17 19:00:00,137,19,73.8,423,2.8,-1,17.8
2019-05-17 20:00:00,137,20,73.8,410,3.0,-1,15.8
2019-05-17 21:00:00,137,21,73.8,417,2.0,-4,13.3
2019-05-17 22:00:00,137,22,73.8,423,2.1,-6,10.7
2019-05-17 23:00:00,137,23,73.8,425,2.3,-5,8.6
2019-05-18 00:00:00,138,0,72.2,421,2.7,-2,7.3
2019-05-18 01:00:00,138,1,72.2,416,3.0,-3,7.0
2019-05-18 02:00:00,138,2,72.2,413,2.5,-6,6.9
2019-05-18 03:00:00,138,3,72.2,409,0.8,-9,6.0
2019-05-18 04:00:00,138,4,72.2,413,-0.8,-9,6.5
2019-05-18 05:00:00,138,5,72.2,416,-0.6,-10,8.7
2019-05-18 06:00:00,138,6,72.2,409,-0.8,-8,10.9
2019-05-18 07:00:00,138,7,72.2,409,-3.5,-9,13.6
2019-05-18 08:00:00,138,8,72.2,409,-3.7,-10,15.8
2019-05-18 09:00:00,138,9,72.2,410,-0.5,-12,17.3
2019-05-18 10:00:00,138,10,72.2,403,1.8,-10,17.4
2019-05-18 11:00:00,138,11,72.2,404,3.1,-9,16.5
2019-05-18 12:00:00,138,12,72.2,402,2.4,-7,15.7
2019-05-18 13:00:00,138,13,72.2,395,1.6,-9,15.2
2019-05-18 14:00:00,138,14,72.2,398,0.8,-10,14.0
2019-05-18 15:00:00,138,15,72.2,415,0.3,-11,12.9
2019-05-18 16:00:00,138,16,72.2,401,1.0,-10,13.1
2019-05-18 17:00:00,138,17,72.2,397,1.6,-11,13.1
2019-05-18 18:00:00,138,18,72.2,410,2.8,-7,14.1
2019-05-18 19:00:00,138,19,72.2,411,2.1,-9,15.3
2019-05-18 20:00:00,138,20,72.2,418,0.2,-10,14.6
2019-05-18 21:00:00,138,21,72.2,413,1.8,-9,12.5
2019-05-18 22:00:00,138,22,72.2,414,1.9,-5,8.8
2019-05-18 23:00:00,138,23,72.2,407,1.0,-3,7.0
2019-05-19 00:00:00,139,0,69.6,399,2.2,-2,6.3
2019-05-19 01:00:00,139,1,69.6,396,0.7,-2,6.5
2019-05-19 02:00:00,139,2,69.6,373,1.5,-2,6.4
2019-05-19 03:00:00,139,3,69.6,389,2.0,-3,5.6
2019-05-19 04:00:00,139,4,69.6,388,0.5,-4,6.3
2019-05-19 05:00:00,139,5,69.6,380,0.5,-4,8.4
2019-05-19 06:00:00,139,6,69.6,387,-1.0,-2,9.3
2019-05-19 07:00:00,139,7,69.6,365,-0.9,-4,10.8
2019-05-19 08:00:00,139,8,69.6,364,0.5,-4,10.6
2019-05-19 09:00:00,139,9,69.6,385,0.3,-4,10.9
2019-05-19 10:00:00,139,10,69.6,371,0.0,-4,11.8
2019-05-19 11:00:00,139,11,69.6,370,1.6,-5,12.2
2019-05-19 12:00:00,139,12,69.6,360,1.6,-4,12.3
2019-05-19 13:00:00,139,13,69.6,354,-0.2,-3,13.3
2019-05-19 14:00:00,139,14,69.6,359,-1.7,-4,13.6
2019-05-19 15:00:00,139,15,69.6,360,-1.4,-5,13.8
2019-05-19 16:00:00,139,16,69.6,359,-0.7,-5,14.6
2019-05-19 17:00:00,139,17,69.6,362,0.2,-4,15.3
2019-05-19 18:00:00,139,18,69.6,366,0.5,-1,16.2
2019-05-19 19:00:00,139,19,69.6,373,0.5,2,16.5
2019-05-19 20:00:00,139,20,69.6,376,2.0,4,15.7
2019-05-19 21:00:00,139,21,69.6,379,-0.3,6,13.8
2019-05-19 22:00:00,139,22,69.6,381,-0.9,6,10.7
2019-05-19 23:00:00,139,23,69.6,387,-2.6,6,8.4
2019-05-20 00:00:00,140,0,70.4,394,-4.7,4,7.3
2019-05-20 01:00:00,140,1,70.4,391,-4.0,-3,7.1
2019-05-20 02:00:00,140,2,70.4,390,2.8,-6,6.6
2019-05-20 03:00:00,140,3,70.4,390,1.9,-3,5.6
2019-05-20 04:00:00,140,4,70.4,384,5.5,-2,6.1
2019-05-20 05:00:00,140,5,70.4,386,2.0,-2,7.9
2019-05-20 06:00:00,140,6,70.4,394,-0.8,-6,9.7
2019-05-20 07:00:00,140,7,70.4,388,2.4,-8,10.6
2019-05-20 08:00:00,140,8,70.4,390,5.9,-5,11.4
2019-05-20 09:00:00,140,9,70.4,383,2.6,-3,13.8
2019-05-20 10:00:00,140,10,70.4,382,4.4,-2,17.0
2019-05-20 11:00:00,140,11,70.4,384,2.2,1,17.0
2019-05-20 12:00:00,140,12,70.4,376,0.7,3,13.8
2019-05-20 13:00:00,140,13,70.4,369,3.1,3,13.1
2019-05-20 14:00:00,140,14,70.4,378,-1.0,-1,12.5
2019-05-20 15:00:00,140,15,70.4,372,-0.2,-4,13.2
2019-05-20 16:00:00,140,16,70.4,374,1.7,-3,13.4
2019-05-20 17:00:00,140,17,70.4,399,0.3,-1,12.7
2019-05-20 18:00:00,140,18,70.4,394,1.4,-2,13.3
2019-05-20 19:00:00,140,19,70.4,394,2.7,-5,13.8
2019-05-20 20:00:00,140,20,70.4,398,2.7,-5,12.8
2019-05-20 21:00:00,140,21,70.4,373,1.4,-5,12.3
2019-05-20 22:00:00,140,22,70.4,371,0.9,-5,11.2
2019-05-20 23:00:00,140,23,70.4,389,2.0,-5,9.2
2019-05-21 00:00:00,141,0,69.7,382,1.7,-7,7.3
2019-05-21 01:00:00,141,1,69.7,399,0.3,-7,6.6
2019-05-21 02:00:00,141,2,69.7,406,0.3,-8,5.9
2019-05-21 03:00:00,141,3,69.7,412,0.7,-10,5.2
2019-05-21 04:00:00,141,4,69.7,408,1.3,-7,6.4
2019-05-21 05:00:00,141,5,69.7,409,0.6,-7,8.8
2019-05-21 06:00:00,141,6,69.7,409,0.7,-7,10.8
2019-05-21 07:00:00,141,7,69.7,411,0.4,-7,12.2
2019-05-21 08:00:00,141,8,69.7,406,0.7,-7,13.3
2019-05-21 09:00:00,141,9,69.7,408,0.6,-5,12.8
2019-05-21 10:00:00,141,10,69.7,394,1.0,-3,12.1
2019-05-21 11:00:00,141,11,69.7,408,-0.2,-1,11.1
2019-05-21 12:00:00,141,12,69.7,414,-1.4,-3,10.7
2019-05-21 13:00:00,141,13,69.7,401,-0.7,-4,11.6
2019-05-21 14:00:00,141,14,69.7,395,0.0,-2,12.0
2019-05-21 15:00:00,141,15,69.7,385,0.9,-1,13.1
2019-05-21 16:00:00,141,16,69.7,375,0.8,1,13.7
2019-05-21 17:00:00,141,17,69.7,374,0.5,2,13.7
2019-05-21 18:00:00,141,18,69.7,370,0.9,-1,14.6
2019-05-21 19:00:00,141,19,69.7,365,1.2,-4,14.6
2019-05-21 20:00:00,141,20,69.7,353,1.7,-7,13.0
2019-05-21 21:00:00,141,21,69.7,352,1.9,-8,11.2
2019-05-21 22:00:00,141,22,69.7,356,2.0,-6,9.2
2019-05-21 23:00:00,141,23,69.7,366,1.5,-4,7.7
2019-05-22 00:00:00,142,0,69.0,356,1.4,-2,6.6
2019-05-22 01:00:00,142,1,69.0,351,1.1,2,6.4
2019-05-22 02:00:00,142,2,69.0,348,1.4,4,6.0
2019-05-22 03:00:00,142,3,69.0,366,0.6,5,5.3
2019-05-22 04:00:00,142,4,69.0,389,-0.1,6,6.1
2019-05-22 05:00:00,142,5,69.0,387,0.3,6,8.4
2019-05-22 06:00:00,142,6,69.0,385,0.1,5,9.8
2019-05-22 07:00:00,142,7,69.0,385,-0.9,7,10.2
2019-05-22 08:00:00,142,8,69.0,383,-1.7,9,10.2
2019-05-22 09:00:00,142,9,69.0,379,-0.2,10,11.2
2019-05-22 10:00:00,142,10,69.0,373,0.1,10,12.3
2019-05-22 11:00:00,142,11,69.0,368,-0.6,9,12.3
2019-05-22 12:00:00,142,12,69.0,368,-0.7,9,12.4
2019-05-22 13:00:00,142,13,69.0,367,-1.0,10,12.0
2019-05-22 14:00:00,142,14,69.0,361,-1.7,12,11.2
2019-05-22 15:00:00,142,15,69.0,359,-1.2,13,11.3
2019-05-22 16:00:00,142,16,69.0,358,-0.8,13,11.9
2019-05-22 17:00:00,142,17,69.0,357,-0.8,14,12.3
2019-05-22 18:00:00,142,18,69.0,356,-0.4,14,13.4
2019-05-22 19:00:00,142,19,69.0,351,-1.1,10,14.0
2019-05-22 20:00:00,142,20,69.0,352,-1.2,7,12.7
2019-05-22 21:00:00,142,21,69.0,348,0.5,3,10.6
2019-05-22 22:00:00,142,22,69.0,340,-1.1,1,8.4
2019-05-22 23:00:00,142,23,69.0,345,0.3,1,7.0
2019-05-23 00:00:00,143,0,68.2,348,-0.1,5,6.2
2019-05-23 01:00:00,143,1,68.2,344,0.0,6,6.1
2019-05-23 02:00:00,143,2,68.2,338,1.1,7,5.5
2019-05-23 03:00:00,143,3,68.2,344,-0.3,6,4.8
2019-05-23 04:00:00,143,4,68.2,347,1.4,7,5.5
2019-05-23 05:00:00,143,5,68.2,347,2.5,9,7.2
2019-05-23 06:00:00,143,6,68.2,333,0.5,8,8.6
2019-05-23 07:00:00,143,7,68.2,330,-0.5,6,9.3
2019-05-23 08:00:00,143,8,68.2,338,-0.1,7,9.8
2019-05-23 09:00:00,143,9,68.2,346,-1.6,10,10.0
2019-05-23 10:00:00,143,10,68.2,347,-1.9,12,10.0
2019-05-23 11:00:00,143,11,68.2,344,-1.1,11,10.1
2019-05-23 12:00:00,143,12,68.2,340,-0.9,8,11.5
2019-05-23 13:00:00,143,13,68.2,338,1.6,8,13.4
2019-05-23 14:00:00,143,14,68.2,338,1.5,3,14.6
2019-05-23 15:00:00,143,15,68.2,339,-2.4,2,14.6
2019-05-23 16:00:00,143,16,68.2,337,-0.9,-2,13.2
2019-05-23 17:00:00,143,17,68.2,344,-2.5,-4,11.8
2019-05-23 18:00:00,143,18,68.2,337,-2.3,-5,11.7
2019-05-23 19:00:00,143,19,68.2,332,-3.7,-7,12.4
2019-05-23 20:00:00,143,20,68.2,350,-4.9,-11,11.6
2019-05-23 21:00:00,143,21,68.2,357,-4.7,-16,10.7
2019-05-23 22:00:00,143,22,68.2,344,-3.9,-21,8.5
2019-05-23 23:00:00,143,23,68.2,348,0.3,-21,6.4
2019-05-24 00:00:00,144,0,68.1,351,-0.2,-14,5.5
2019-05-24 01:00:00,144,1,68.1,353,-0.8,-10,5.8
2019-05-24 02:00:00,144,2,68.1,354,0.4,-10,5.4
2019-05-24 03:00:00,144,3,68.1,346,-2.5,-12,4.2
2019-05-24 04:00:00,144,4,68.1,346,-1.0,-14,5.2
2019-05-24 05:00:00,144,5,68.1,338,-1.8,-11,7.2
2019-05-24 06:00:00,144,6,68.1,332,0.7,-7,8.3
2019-05-24 07:00:00,144,7,68.1,323,0.5,-5,9.2
2019-05-24 08:00:00,144,8,68.1,327,1.1,-1,10.0
2019-05-24 09:00:00,144,9,68.1,331,0.6,2,10.7
2019-05-24 10:00:00,144,10,68.1,336,0.5,4,10.5
2019-05-24 11:00:00,144,11,68.1,334,0.3,4,10.0
2019-05-24 12:00:00,144,12,68.1,338,-0.2,3,9.8
2019-05-24 13:00:00,144,13,68.1,338,0.2,3,10.3
2019-05-24 14:00:00,144,14,68.1,343,0.0,3,11.2
2019-05-24 15:00:00,144,15,68.1,344,-0.8,4,12.9
2019-05-24 16:00:00,144,16,68.1,346,-0.9,6,13.8
2019-05-24 17:00:00,144,17,68.1,350,0.2,5,13.7
2019-05-24 18:00:00,144,18,68.1,336,-1.6,2,13.3
2019-05-24 19:00:00,144,19,68.1,328,-0.7,-2,12.1
2019-05-24 20:00:00,144,20,68.1,326,-0.8,-3,9.8
2019-05-24 21:00:00,144,21,68.1,332,0.4,-2,7.3
2019-05-24 22:00:00,144,22,68.1,343,0.2,6,5.8
2019-05-24 23:00:00,144,23,68.1,346,-0.1,11,5.5
2019-05-25 00:00:00,145,0,68.7,340,-0.7,9,5.4
2019-05-25 01:00:00,145,1,68.7,343,-0.7,9,5.7
2019-05-25 02:00:00,145,2,68.7,339,-0.4,9,5.1
2019-05-25 03:00:00,145,3,68.7,335,-0.2,8,4.6
2019-05-25 04:00:00,145,4,68.7,329,-0.4,8,5.3
2019-05-25 05:00:00,145,5,68.7,324,1.2,7,6.7
2019-05-25 06:00:00,145,6,68.7,308,0.9,6,8.2
2019-05-25 07:00:00,145,7,68.7,306,0.9,8,9.5
2019-05-25 08:00:00,145,8,68.7,307,1.1,9,10.3
2019-05-25 09:00:00,145,9,68.7,301,-0.1,8,11.2
2019-05-25 10:00:00,145,10,68.7,303,-0.6,9,11.4
2019-05-25 11:00:00,145,11,68.7,307,1.2,7,11.1
2019-05-25 12:00:00,145,12,68.7,304,1.0,7,11.4
2019-05-25 13:00:00,145,13,68.7,301,0.6,6,12.0
2019-05-25 14:00:00,145,14,68.7,308,1.4,7,12.3
2019-05-25 15:00:00,145,15,68.7,304,0.5,6,12.8
2019-05-25 16:00:00,145,16,68.7,302,-1.7,4,12.4
2019-05-25 17:00:00,145,17,68.7,309,0.4,2,11.8
2019-05-25 18:00:00,145,18,68.7,313,-1.3,2,12.0
2019-05-25 19:00:00,145,19,68.7,325,0.6,2,12.1
2019-05-25 20:00:00,145,20,68.7,318,-1.1,1,10.3
2019-05-25 21:00:00,145,21,68.7,319,-0.4,-1,9.2
2019-05-25 22:00:00,145,22,68.7,327,-1.5,-2,8.0
2019-05-25 23:00:00,145,23,68.7,333,-0.2,-2,7.3
2019-05-26 00:00:00,146,0,69.8,331,-1.0,-1,6.8
2019-05-26 01:00:00,146,1,69.8,326,-1.3,-1,6.9
2019-05-26 02:00:00,146,2,69.8,321,-1.1,1,6.2
2019-05-26 03:00:00,146,3,69.8,320,0.4,1,5.6
2019-05-26 04:00:00,146,4,69.8,321,-0.2,4,6.4
2019-05-26 05:00:00,146,5,69.8,318,0.0,3,8.3
2019-05-26 06:00:00,146,6,69.8,314,-0.1,4,10.3
2019-05-26 07:00:00,146,7,69.8,313,0.2,5,11.9
2019-05-26 08:00:00,146,8,69.8,316,0.2,5,12.5
2019-05-26 09:00:00,146,9,69.8,326,0.9,6,12.4
2019-05-26 10:00:00,146,10,69.8,324,-0.3,7,12.3
2019-05-26 11:00:00,146,11,69.8,324,0.8,7,12.0
2019-05-26 12:00:00,146,12,69.8,332,0.7,6,11.8
2019-05-26 13:00:00,146,13,69.8,334,0.0,5,11.5
2019-05-26 14:00:00,146,14,69.8,324,-0.8,2,11.3
2019-05-26 15:00:00,146,15,69.8,325,-0.4,2,11.7
2019-05-26 16:00:00,146,16,69.8,318,-0.5,3,12.5
2019-05-26 17:00:00,146,17,69.8,314,-0.9,6,12.9
2019-05-26 18:00:00,146,18,69.8,307,-0.5,7,13.7
2019-05-26 19:00:00,146,19,69.8,307,-1.1,5,13.3
2019-05-26 20:00:00,146,20,69.8,305,0.0,6,12.0
2019-05-26 21:00:00,146,21,69.8,302,0.5,5,10.3
2019-05-26 22:00:00,146,22,69.8,324,1.9,17,8.0
2019-05-26 23:00:00,146,23,69.8,352,3.7,23,6.8
2019-05-27 00:00:00,147,0,69.3,355,3.1,25,6.1
2019-05-27 01:00:00,147,1,69.3,359,-3.0,20,6.0
2019-05-27 02:00:00,147,2,69.3,368,7.8,13,5.5
2019-05-27 03:00:00,147,3,69.3,369,1.7,18,4.9
2019-05-27 04:00:00,147,4,69.3,362,7.8,16,6.0
2019-05-27 05:00:00,147,5,69.3,368,2.1,17,8.2
2019-05-27 06:00:00,147,6,69.3,371,-2.8,16,10.8
2019-05-27 07:00:00,147,7,69.3,372,-6.9,5,12.6
2019-05-27 08:00:00,147,8,69.3,367,-6.8,-1,14.6
2019-05-27 09:00:00,147,9,69.3,370,-5.4,-12,16.1
2019-05-27 10:00:00,147,10,69.3,367,-2.5,-11,16.9
2019-05-27 11:00:00,147,11,69.3,353,-1.2,-9,18.2
2019-05-27 12:00:00,147,12,69.3,350,-0.4,-10,19.6
2019-05-27 13:00:00,147,13,69.3,345,0.2,-12,19.2
2019-05-27 14:00:00,147,14,69.3,343,-0.1,-12,16.9
2019-05-27 15:00:00,147,15,69.3,340,0.5,-12,15.1
2019-05-27 16:00:00,147,16,69.3,339,0.8,-10,13.6
2019-05-27 17:00:00,147,17,69.3,338,0.2,-4,13.3
2019-05-27 18:00:00,147,18,69.3,335,0.8,-4,14.9
2019-05-27 19:00:00,147,19,69.3,334,-0.4,-9,15.3
2019-05-27 20:00:00,147,20,69.3,328,0.0,-13,14.8
2019-05-27 21:00:00,147,21,69.3,318,2.6,-16,13.8
2019-05-27 22:00:00,147,22,69.3,315,4.3,-15,10.3
2019-05-27 23:00:00,147,23,69.3,316,3.0,-14,7.6
2019-05-28 00:00:00,148,0,70.0,320,3.4,-12,6.5
2019-05-28 01:00:00,148,1,70.0,324,5.2,-10,6.1
2019-05-28 02:00:00,148,2,70.0,321,5.1,-9,5.3
2019-05-28 03:00:00,148,3,70.0,320,2.8,-9,4.3
2019-05-28 04:00:00,148,4,70.0,321,0.9,-6,5.4
2019-05-28 05:00:00,148,5,70.0,323,-0.9,-5,7.7
2019-05-28 06:00:00,148,6,70.0,323,0.9,-4,10.0
2019-05-28 07:00:00,148,7,70.0,323,-0.3,-4,10.6
2019-05-28 08:00:00,148,8,70.0,322,-3.1,-3,10.8
2019-05-28 09:00:00,148,9,70.0,319,1.3,-4,11.4
2019-05-28 10:00:00,148,10,70.0,316,1.3,0,10.7
2019-05-28 11:00:00,148,11,70.0,320,0.8,0,10.5
2019-05-28 12:00:00,148,12,70.0,327,-0.1,1,10.9
2019-05-28 13:00:00,148,13,70.0,344,0.6,3,10.9
2019-05-28 14:00:00,148,14,70.0,347,4.2,1,10.8
2019-05-28 15:00:00,148,15,70.0,359,1.8,5,11.5
2019-05-28 16:00:00,148,16,70.0,366,4.9,6,11.8
2019-05-28 17:00:00,148,17,70.0,366,3.4,10,11.7
2019-05-28 18:00:00,148,18,70.0,368,-4.7,10,12.8
2019-05-28 19:00:00,148,19,70.0,370,-5.6,1,13.3
2019-05-28 20:00:00,148,20,70.0,369,-1.3,-3,11.9
2019-05-28 21:00:00,148,21,70.0,389,0.2,-1,10.6
2019-05-28 22:00:00,148,22,70.0,411,3.1,0,9.2
2019-05-28 23:00:00,148,23,70.0,422,0.1,0,8.3
2019-05-29 00:00:00,149,0,70.1,461,0.6,3,6.9
2019-05-29 01:00:00,149,1,70.1,477,-1.8,1,6.6
2019-05-29 02:00:00,149,2,70.1,478,-3.8,-7,5.7
2019-05-29 03:00:00,149,3,70.1,502,-5.5,-14,5.2
2019-05-29 04:00:00,149,4,70.1,513,-4.1,-22,6.5
2019-05-29 05:00:00,149,5,70.1,499,-3.6,-26,8.8
2019-05-29 06:00:00,149,6,70.1,518,1.8,-28,11.6
2019-05-29 07:00:00,149,7,70.1,517,0.7,-23,12.5
2019-05-29 08:00:00,149,8,70.1,532,-3.7,-17,14.2
2019-05-29 09:00:00,149,9,70.1,536,-3.1,-17,15.7
2019-05-29 10:00:00,149,10,70.1,541,-2.1,-21,14.1
2019-05-29 11:00:00,149,11,70.1,542,-0.2,-21,13.8
2019-05-29 12:00:00,149,12,70.1,545,-0.5,-17,15.4
2019-05-29 13:00:00,149,13,70.1,538,0.7,-14,15.9
2019-05-29 14:00:00,149,14,70.1,536,1.0,-15,14.6
2019-05-29 15:00:00,149,15,70.1,528,1.1,-16,13.6
2019-05-29 16:00:00,149,16,70.1,535,-1.2,-15,13.8
2019-05-29 17:00:00,149,17,70.1,538,0.0,-15,13.0
2019-05-29 18:00:00,149,18,70.1,536,-1.5,-16,13.0
2019-05-29 19:00:00,149,19,70.1,557,1.5,-15,12.2
2019-05-29 20:00:00,149,20,70.1,562,-0.1,-9,11.3
2019-05-29 21:00:00,149,21,70.1,559,-0.6,-11,10.4
2019-05-29 22:00:00,149,22,70.1,544,0.1,-11,9.1
2019-05-29 23:00:00,149,23,70.1,539,-1.6,-10,8.0
2019-05-30 00:00:00,150,0,70.6,540,-3.6,-11,7.4
2019-05-30 01:00:00,150,1,70.6,547,0.1,-8,7.3
2019-05-30 02:00:00,150,2,70.6,539,-0.6,-10,6.7
2019-05-30 03:00:00,150,3,70.6,544,-1.8,-14,6.1
2019-05-30 04:00:00,150,4,70.6,546,-0.3,-18,6.6
2019-05-30 05:00:00,150,5,70.6,539,3.1,-19,8.2
2019-05-30 06:00:00,150,6,70.6,540,2.0,-12,10.1
2019-05-30 07:00:00,150,7,70.6,536,0.2,-9,10.6
2019-05-30 08:00:00,150,8,70.6,532,-1.0,-4,10.9
2019-05-30 09:00:00,150,9,70.6,526,0.7,-4,12.2
2019-05-30 10:00:00,150,10,70.6,520,2.8,1,12.8
2019-05-30 11:00:00,150,11,70.6,514,0.3,2,12.9
2019-05-30 12:00:00,150,12,70.6,515,0.0,3,13.3
2019-05-30 13:00:00,150,13,70.6,521,-1.0,2,12.5
2019-05-30 14:00:00,150,14,70.6,517,0.9,-1,12.1
2019-05-30 15:00:00,150,15,70.6,510,0.8,-2,12.7
2019-05-30 16:00:00,150,16,70.6,506,1.1,-2,12.2
2019-05-30 17:00:00,150,17,70.6,504,0.8,0,12.5
2019-05-30 18:00:00,150,18,70.6,507,-1.9,-1,13.9
2019-05-30 19:00:00,150,19,70.6,502,-1.9,-9,13.8
2019-05-30 20:00:00,150,20,70.6,497,-1.2,-13,13.0
2019-05-30 21:00:00,150,21,70.6,467,-0.1,-13,11.6
2019-05-30 22:00:00,150,22,70.6,484,0.3,-11,9.9
2019-05-30 23:00:00,150,23,70.6,510,-0.7,-9,8.4
2019-05-31 00:00:00,151,0,70.6,497,-0.6,-5,7.1
2019-05-31 01:00:00,151,1,70.6,503,-1.5,-5,6.2
2019-05-31 02:00:00,151,2,70.6,496,0.0,-7,5.6
2019-05-31 03:00:00,151,3,70.6,493,0.6,-9,5.4
2019-05-31 04:00:00,151,4,70.6,487,-1.3,-9,6.3
2019-05-31 05:00:00,151,5,70.6,482,-1.9,-11,8.1
2019-05-31 06:00:00,151,6,70.6,478,-1.1,-13,10.9
2019-05-31 07:00:00,151,7,70.6,459,0.1,-11,13.5
2019-05-31 08:00:00,151,8,70.6,432,0.1,-7,14.2
2019-05-31 09:00:00,151,9,70.6,421,-1.4,-4,14.1
2019-05-31 10:00:00,151,10,70.6,427,-1.5,-6,13.2
2019-05-31 11:00:00,151,11,70.6,427,-0.9,-10,11.5
2019-05-31 12:00:00,151,12,70.6,419,-1.4,-10,11.5
2019-05-31 13:00:00,151,13,70.6,423,-1.0,-8,13.0
2019-05-31 14:00:00,151,14,70.6,407,0.8,-8,14.9
2019-05-31 15:00:00,151,15,70.6,400,-0.2,-8,16.2
2019-05-31 16:00:00,151,16,70.6,406,0.6,-9,15.2
2019-05-31 17:00:00,151,17,70.6,409,0.3,-9,14.5
2019-05-31 18:00:00,151,18,70.6,408,0.6,-11,14.7
2019-05-31 19:00:00,151,19,70.6,401,-0.7,-11,13.9
2019-05-31 20:00:00,151,20,70.6,396,-0.6,-11,12.0
2019-05-31 21:00:00,151,21,70.6,371,-0.7,-9,9.4
2019-05-31 22:00:00,151,22,70.6,362,0.4,-5,7.3
2019-05-31 23:00:00,151,23,70.6,366,-0.4,-3,6.3
2019-06-01 00:00:00,152,0,71.7,367,-0.6,-5,6.0
2019-06-01 01:00:00,152,1,71.7,367,-1.2,-5,6.2
2019-06-01 02:00:00,152,2,71.7,362,-1.1,-5,5.5
2019-06-01 03:00:00,152,3,71.7,356,-0.4,-4,5.2
2019-06-01 04:00:00,152,4,71.7,377,0.5,-6,6.4
2019-06-01 05:00:00,152,5,71.7,362,0.4,-8,7.9
2019-06-01 06:00:00,152,6,71.7,359,-0.9,-8,10.1
2019-06-01 07:00:00,152,7,71.7,347,-0.2,-7,11.3
2019-06-01 08:00:00,152,8,71.7,338,0.1,-8,12.4
2019-06-01 09:00:00,152,9,71.7,337,1.5,-8,12.8
2019-06-01 10:00:00,152,10,71.7,340,0.7,-9,12.1
2019-06-01 11:00:00,152,11,71.7,343,-0.3,-9,11.1
2019-06-01 12:00:00,152,12,71.7,341,0.3,-9,11.0
2019-06-01 13:00:00,152,13,71.7,343,0.1,-8,11.7
2019-06-01 14:00:00,152,14,71.7,348,-0.2,-8,12.7
2019-06-01 15:00:00,152,15,71.7,344,-0.8,-7,13.5
2019-06-01 16:00:00,152,16,71.7,339,-0.6,-7,13.3
2019-06-01 17:00:00,152,17,71.7,335,-0.7,-6,14.0
2019-06-01 18:00:00,152,18,71.7,343,-1.0,-4,15.4
2019-06-01 19:00:00,152,19,71.7,340,-1.4,0,14.9
2019-06-01 20:00:00,152,20,71.7,342,-1.0,0,13.4
2019-06-01 21:00:00,152,21,71.7,349,0.2,-1,11.7
2019-06-01 22:00:00,152,22,71.7,350,-1.9,-1,10.3
2019-06-01 23:00:00,152,23,71.7,347,-2.6,-2,8.4
2019-06-02 00:00:00,153,0,71.9,340,-1.8,0,7.2
2019-06-02 01:00:00,153,1,71.9,337,0.5,4,6.3
2019-06-02 02:00:00,153,2,71.9,330,1.8,7,5.5
2019-06-02 03:00:00,153,3,71.9,327,0.5,7,5.0
2019-06-02 04:00:00,153,4,71.9,323,-0.8,6,6.0
2019-06-02 05:00:00,153,5,71.9,326,0.2,4,8.1
2019-06-02 06:00:00,153,6,71.9,321,0.0,2,10.0
2019-06-02 07:00:00,153,7,71.9,320,0.5,1,11.0
2019-06-02 08:00:00,153,8,71.9,316,-0.2,0,12.3
2019-06-02 09:00:00,153,9,71.9,322,-0.5,1,13.3
2019-06-02 10:00:00,153,10,71.9,317,-1.6,-1,12.2
2019-06-02 11:00:00,153,11,71.9,317,0.5,-4,10.9
2019-06-02 12:00:00,153,12,71.9,318,-0.4,-4,11.1
2019-06-02 13:00:00,153,13,71.9,316,-1.5,-5,12.0
2019-06-02 14:00:00,153,14,71.9,314,-1.5,-6,12.9
2019-06-02 15:00:00,153,15,71.9,295,0.2,-6,13.2
